address,addressCity,addressState,addressStreet,addressZipcode,area,availabilityDate,badgeInfo,baths,beds,brokerName,countryCurrency,detailUrl,has3DModel,hasAdditionalAttributions,hasImage,hasVideo,hdpData,id,imgSrc,info1String,info3String,isFeaturedListing,isHomeRec,isSaved,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,latLong,list,pgapt,price,providerListingId,relaxed,sgapt,shouldShowZestimateAsPrice,statusText,statusType,unformattedPrice,variableData,zestimate,zpid,builderName,hasOpenHouse,openHouseDescription,openHouseEndDate,openHouseStartDate,streetViewMetadataURL,streetViewURL,lotAreaString,isPropertyResultCDP
"37 Bates Ave NE, Atlanta, GA 30317",Atlanta,GA,37 Bates Ave NE,30317,1098,,,5.0,4,Keller Knapp,$,https://www.zillow.com/homedetails/37-Bates-Ave-NE-Atlanta-GA-30317/14466296_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 14466296, 'streetAddress': '37 Bates Ave NE', 'zipcode': '30317', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.752518, 'longitude': -84.31713, 'price': 1195000.0, 'bathrooms': 5.0, 'bedrooms': 4.0, 'livingArea': 1098.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1216727, 'rentZestimate': 2499, 'listing_sub_type': {'is_newHome': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1195000.0, 'newConstructionType': 'BUILDER_SPEC', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 263500.0, 'lotAreaValue': 8712.0, 'lotAreaUnit': 'sqft'}}",14466296,https://photos.zillowstatic.com/fp/bb09269f4b95a21dee27ddbf2c6565f4-p_e.jpg,MLS ID #7178111,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.752518, 'longitude': -84.31713}",1.0,ForSale,"$1,195,000",,0.0,New Construction,0.0,New construction,FOR_SALE,1195000.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",1216727,14466296,,,,,,,,,
"2081 Highview Rd SW, Atlanta, GA 30311",Atlanta,GA,2081 Highview Rd SW,30311,1812,,,2.0,4,Keller Williams Realty Atl Partners,$,https://www.zillow.com/homedetails/2081-Highview-Rd-SW-Atlanta-GA-30311/35858303_zpid/,1.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 35858303, 'streetAddress': '2081 Highview Rd SW', 'zipcode': '30311', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.73043, 'longitude': -84.45868, 'price': 465000.0, 'bathrooms': 2.0, 'bedrooms': 4.0, 'livingArea': 1812.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 362100, 'rentZestimate': 1749, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 465000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 176400.0, 'lotAreaValue': 0.48100000000000004, 'lotAreaUnit': 'acres'}}",35858303,https://photos.zillowstatic.com/fp/c3eda2d2ba477cf60b1b198ff6eae315-p_e.jpg,MLS ID #7178039,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.73043, 'longitude': -84.45868}",1.0,ForSale,"$465,000",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,465000.0,"{'type': '3D_HOME', 'text': '3D Tour'}",362100,35858303,,,,,,,,,
"855 Peachtree St NE UNIT 2509, Atlanta, GA 30308",Atlanta,GA,855 Peachtree St NE UNIT 2509,30308,1320,,,2.0,2,Atlanta Intown Real Estate Services,$,https://www.zillow.com/homedetails/855-Peachtree-St-NE-UNIT-2509-Atlanta-GA-30308/2059120481_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 2059120481, 'streetAddress': '855 Peachtree St NE UNIT 2509', 'zipcode': '30308', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.778076, 'longitude': -84.383896, 'price': 559000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1320.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sun. 2-5pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 559000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1676844000000, 'open_house_end': 1676854800000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Unit 2509', 'lotAreaValue': 1319.868, 'lotAreaUnit': 'sqft'}}",2059120481,https://photos.zillowstatic.com/fp/f3252363aa2f7e3cbaa70fd4d530dd9e-p_e.jpg,MLS ID #7177796,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.778076, 'longitude': -84.383896}",1.0,ForSale,"$559,000",,0.0,For Sale (Broker),0.0,Condo for sale,FOR_SALE,559000.0,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sun. 2-5pm'}",,2059120481,,1.0,Open House - 2:00 - 5:00 PM,2023-02-19T17:00:00,2023-02-19T14:00:00,,,,
"3630 Peachtree Rd NE UNIT 3007, Atlanta, GA 30326",Atlanta,GA,3630 Peachtree Rd NE UNIT 3007,30326,2792,,,4.0,3,Harry Norman Realtors,$,https://www.zillow.com/homedetails/3630-Peachtree-Rd-NE-UNIT-3007-Atlanta-GA-30326/112434056_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 112434056, 'streetAddress': '3630 Peachtree Rd NE UNIT 3007', 'zipcode': '30326', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.854713, 'longitude': -84.358765, 'price': 2195000.0, 'bathrooms': 4.0, 'bedrooms': 3.0, 'livingArea': 2792.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1678800, 'rentZestimate': 9763, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2195000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1684200.0, 'unit': 'Unit 3007', 'lotAreaValue': 2787.84, 'lotAreaUnit': 'sqft'}}",112434056,https://photos.zillowstatic.com/fp/67a6226701b465324f24cf31aa5086c1-p_e.jpg,MLS ID #7178021,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.854713, 'longitude': -84.358765}",1.0,ForSale,"$2,195,000",,0.0,For Sale (Broker),0.0,Condo for sale,FOR_SALE,2195000.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",1678800,112434056,,,,,,,,,
"147 15th St NE UNIT 2A, Atlanta, GA 30309",Atlanta,GA,147 15th St NE UNIT 2A,30309,2343,,,2.0,2,Berkshire Hathaway HomeServices Georgia Properties,$,https://www.zillow.com/homedetails/147-15th-St-NE-UNIT-2A-Atlanta-GA-30309/2059119430_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 2059119430, 'streetAddress': '147 15th St NE UNIT 2A', 'zipcode': '30309', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.787693, 'longitude': -84.381805, 'price': 725000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 2343.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 725000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Unit 2A', 'lotAreaValue': 1829.52, 'lotAreaUnit': 'sqft'}}",2059119430,https://photos.zillowstatic.com/fp/cabc0230f3ff681bc9f46cd9d93e7edd-p_e.jpg,MLS ID #7177909,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.787693, 'longitude': -84.381805}",1.0,ForSale,"$725,000",,0.0,For Sale (Broker),0.0,Condo for sale,FOR_SALE,725000.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",,2059119430,,,,,,,,,
"3565 Roxboro Rd NE, Atlanta, GA 30326",Atlanta,GA,3565 Roxboro Rd NE,30326,1972,,,2.0,3,Keller Williams Realty Peachtree Rd.,$,https://www.zillow.com/homedetails/3565-Roxboro-Rd-NE-Atlanta-GA-30326/35939980_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 35939980, 'streetAddress': '3565 Roxboro Rd NE', 'zipcode': '30326', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.852238, 'longitude': -84.35725, 'price': 800000.0, 'datePriceChanged': 1676620800000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1972.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 800000.0, 'priceChange': 100, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 544000.0, 'lotAreaValue': 0.42010000000000003, 'lotAreaUnit': 'acres'}}",35939980,https://photos.zillowstatic.com/fp/a6c3bf89c083fccbf4a679f8ac4ac910-p_e.jpg,MLS ID #7176787,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.852238, 'longitude': -84.35725}",1.0,ForSale,"$800,000",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,800000.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",,35939980,,,,,,,,,
"1435 Avon Ave SW, Atlanta, GA 30310",Atlanta,GA,1435 Avon Ave SW,30310,1422,,,1.0,3,Keller Williams Realty ATL Part,$,https://www.zillow.com/homedetails/1435-Avon-Ave-SW-Atlanta-GA-30310/35841606_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 35841606, 'streetAddress': '1435 Avon Ave SW', 'zipcode': '30310', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.722717, 'longitude': -84.434906, 'price': 270000.0, 'bathrooms': 1.0, 'bedrooms': 3.0, 'livingArea': 1422.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 262200, 'rentZestimate': 1649, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 270000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 200400.0, 'lotAreaValue': 0.44770000000000004, 'lotAreaUnit': 'acres'}}",35841606,https://photos.zillowstatic.com/fp/abf62428e923bc8b763d1a08cb03facb-p_e.jpg,MLS ID #7177946,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.722717, 'longitude': -84.434906}",1.0,ForSale,"$270,000",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,270000.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",262200,35841606,,,,,,,,,
"57 Forsyth St NW APT 10D, Atlanta, GA 30303",Atlanta,GA,57 Forsyth St NW APT 10D,30303,868,,,2.0,1,Mark Spain Real Estate,$,https://www.zillow.com/homedetails/57-Forsyth-St-NW-APT-10D-Atlanta-GA-30303/65462833_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 65462833, 'streetAddress': '57 Forsyth St NW APT 10D', 'zipcode': '30303', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.755886, 'longitude': -84.3897, 'price': 225000.0, 'bathrooms': 2.0, 'bedrooms': 1.0, 'livingArea': 868.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 221500, 'rentZestimate': 2055, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 225000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 188000.0, 'unit': 'Apt 10D', 'lotAreaValue': 0.0, 'lotAreaUnit': 'sqft'}}",65462833,https://photos.zillowstatic.com/fp/f2b47128ec90baf33b6fded8cd6a52c7-p_e.jpg,MLS ID #7177495,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.755886, 'longitude': -84.3897}",1.0,ForSale,"$225,000",,0.0,For Sale (Broker),0.0,Condo for sale,FOR_SALE,225000.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",221500,65462833,,,,,,,,,
"854 Myrtle St NE, Atlanta, GA 30308",Atlanta,GA,854 Myrtle St NE,30308,4143,,,5.0,5,Atlanta Intown Real Estate Services,$,https://www.zillow.com/homedetails/854-Myrtle-St-NE-Atlanta-GA-30308/35880614_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 35880614, 'streetAddress': '854 Myrtle St NE', 'zipcode': '30308', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.77797, 'longitude': -84.38015, 'price': 1595000.0, 'datePriceChanged': 1676620800000, 'bathrooms': 5.0, 'bedrooms': 5.0, 'livingArea': 4143.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1611621, 'rentZestimate': 7910, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$80,000 (Feb 17)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1595000.0, 'priceChange': -80000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 860300.0, 'lotAreaValue': 0.2507, 'lotAreaUnit': 'acres'}}",35880614,https://photos.zillowstatic.com/fp/441f8d500c1b01b88351b238316e612f-p_e.jpg,MLS ID #7177396,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.77797, 'longitude': -84.38015}",1.0,ForSale,"$1,595,000",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,1595000.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",1611621,35880614,,,,,,,,,
"2575 Peachtree Rd NE APT 12C, Atlanta, GA 30305",Atlanta,GA,2575 Peachtree Rd NE APT 12C,30305,1594,,,2.0,2,Beacham and Company Realtors,$,https://www.zillow.com/homedetails/2575-Peachtree-Rd-NE-APT-12C-Atlanta-GA-30305/2085062485_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 2085062485, 'streetAddress': '2575 Peachtree Rd NE APT 12C', 'zipcode': '30305', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.82559, 'longitude': -84.38678, 'price': 1025000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1594.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 365200, 'rentZestimate': 3795, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1025000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 12C', 'lotAreaValue': 1594.296, 'lotAreaUnit': 'sqft'}}",2085062485,https://photos.zillowstatic.com/fp/8c245c0ae21d58f0d4576a654a4bd8de-p_e.jpg,MLS ID #7177572,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.82559, 'longitude': -84.38678}",1.0,ForSale,"$1,025,000",,0.0,For Sale (Broker),0.0,Condo for sale,FOR_SALE,1025000.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",365200,2085062485,,,,,,,,,
"830 Greenwood Ave NE APT 7, Atlanta, GA 30306",Atlanta,GA,830 Greenwood Ave NE APT 7,30306,1072,,,1.0,1,Atlanta Fine Homes Sotheby's International,$,https://www.zillow.com/homedetails/830-Greenwood-Ave-NE-APT-7-Atlanta-GA-30306/2066268509_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 2066268509, 'streetAddress': '830 Greenwood Ave NE APT 7', 'zipcode': '30306', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.776966, 'longitude': -84.36018, 'price': 279900.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 1072.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 279900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 7', 'lotAreaValue': 1089.0, 'lotAreaUnit': 'sqft'}}",2066268509,https://photos.zillowstatic.com/fp/f21455dbdc65ccc8cedd067bebfca435-p_e.jpg,MLS ID #7178077,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.776966, 'longitude': -84.36018}",1.0,ForSale,"$279,900",,0.0,For Sale (Broker),0.0,Condo for sale,FOR_SALE,279900.0,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",,2066268509,,,,,,,,,
"943 Peachtree St #1914, Atlanta, GA 30309",Atlanta,GA,943 Peachtree St #1914,30309,1500,,,2.0,2,"Realty Professionals, Inc.",$,https://www.zillow.com/homedetails/943-Peachtree-St-1914-Atlanta-GA-30309/2059760175_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 2059760175, 'streetAddress': '943 Peachtree St #1914', 'zipcode': '30309', 'city': 'Atlanta', 'state': 'GA', 'price': 625000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1500.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 625000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 1914', 'lotAreaValue': 0.0, 'lotAreaUnit': 'sqft'}}",2059760175,https://photos.zillowstatic.com/fp/0aa38f0734ef5a9e12eacabb84a8605c-p_e.jpg,MLS ID #7169842,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},1.0,ForSale,"$625,000",,0.0,For Sale (Broker),0.0,Condo for sale,FOR_SALE,625000.0,"{'type': 'TIME_ON_INFO', 'text': '8 hours ago', 'data': {'isFresh': False}}",,2059760175,,,,,,,,,
"692 Darlington Rd NE, Atlanta, GA 30305",Atlanta,GA,692 Darlington Rd NE,30305,2372,,,3.0,3,Keller Williams Realty Peachtree Rd.,$,https://www.zillow.com/homedetails/692-Darlington-Rd-NE-Atlanta-GA-30305/35928851_zpid/,0.0,1.0,1.0,0.0,"{'homeInfo': {'zpid': 35928851, 'streetAddress': '692 Darlington Rd NE', 'zipcode': '30305', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.834454, 'longitude': -84.364845, 'price': 885000.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 2372.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 850800, 'rentZestimate': 4900, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 885000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 722600.0, 'lotAreaValue': 0.34299999999999997, 'lotAreaUnit': 'acres'}}",35928851,https://photos.zillowstatic.com/fp/fdd9d9897045c6183675fa9322d2c180-p_e.jpg,MLS ID #7177733,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.834454, 'longitude': -84.364845}",1.0,ForSale,"$885,000",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,885000.0,"{'type': 'TIME_ON_INFO', 'text': '11 hours ago', 'data': {'isFresh': False}}",850800,35928851,,,,,,,,,
"2065 Morehouse Dr NW, Atlanta, GA 30314",Atlanta,GA,2065 Morehouse Dr NW,30314,1004,,,2.0,3,Chapman Hall Realtors,$,https://www.zillow.com/homedetails/2065-Morehouse-Dr-NW-Atlanta-GA-30314/35855482_zpid/,0.0,1.0,,0.0,"{'homeInfo': {'zpid': 35855482, 'streetAddress': '2065 Morehouse Dr NW', 'zipcode': '30314', 'city': 'Atlanta', 'state': 'GA', 'latitude': 33.76088, 'longitude': -84.454895, 'price': 240000.0, 'datePriceChanged': 1676620800000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1004.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$10,000 (Feb 17)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 240000.0, 'priceChange': -10000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 189600.0, 'lotAreaValue': 8973.36, 'lotAreaUnit': 'sqft'}}",35855482,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=33.76087951660156,-84.45489501953125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Y18IPu2IV4LIGrNtkiZUGaaHrLQ=",MLS ID #7177999,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 33.76088, 'longitude': -84.454895}",1.0,ForSale,"$240,000",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,240000.0,"{'type': 'TIME_ON_INFO', 'text': '12 hours ago', 'data': {'isFresh': False}}",,35855482,,,,,,"https://maps.googleapis.com/maps/api/streetview/metadata?location=33.76087951660156,-84.45489501953125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=4w0qm1Yli2BasbIZWucLHITnwh4=","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=33.76087951660156,-84.45489501953125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=7hK8qyTIkIOZ22WuyA9Exmi3ZAk=",,
"(undisclosed Address), Atlanta, GA 30324",Atlanta,GA,(undisclosed Address),30324,6210,,,5.0,6,Berkshire Hathaway HomeServices Georgia Properties,$,https://www.zillow.com/homedetails/Atlanta-GA-30324/82629720_zpid/,0.0,1.0,1.0,1.0,"{'homeInfo': {'zpid': 82629720, 'streetAddress': '(undisclosed Address)', 'zipcode': '30324', 'city': 'Atlanta', 'state': 'GA', 'price': 1599000.0, 'bathrooms': 5.0, 'bedrooms': 6.0, 'livingArea': 6210.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1626200, 'rentZestimate': 9918, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1599000.0, 'videoCount': 1, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 0.823, 'lotAreaUnit': 'acres'}}",82629720,https://photos.zillowstatic.com/fp/2b5d1954693930a7a27951113a5afe71-p_e.jpg,MLS ID #7178026,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,{},1.0,ForSale,"$1,599,000",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,1599000.0,"{'type': 'VIDEO_WALKTHROUGH', 'text': 'Video Walkthrough'}",1626200,82629720,,,,,,,,,
